file_name,language_code,language,speaker_id,gender,age_raw,age_years,age_months,question_number,response_type_code,response_type,bpm,extension
Ta060F230518R084.ogg,Ta,Tamil,60,F,2305,23,5,18,R,Reading,84,ogg
Ta060F230519R084.ogg,Ta,Tamil,60,F,2305,23,5,19,R,Reading,84,ogg
Ta060F230520R079.ogg,Ta,Tamil,60,F,2305,23,5,20,R,Reading,79,ogg
Ta060F230521R080.ogg,Ta,Tamil,60,F,2305,23,5,21,R,Reading,80,ogg
Ta060F230522R083.ogg,Ta,Tamil,60,F,2305,23,5,22,R,Reading,83,ogg
Ta060F230523R083.ogg,Ta,Tamil,60,F,2305,23,5,23,R,Reading,83,ogg
Ta060F230524R081.ogg,Ta,Tamil,60,F,2305,23,5,24,R,Reading,81,ogg
Ta060F230525R083.ogg,Ta,Tamil,60,F,2305,23,5,25,R,Reading,83,ogg
Ta060F230526R079.ogg,Ta,Tamil,60,F,2305,23,5,26,R,Reading,79,ogg
Ta060F230527R081.ogg,Ta,Tamil,60,F,2305,23,5,27,R,Reading,81,ogg
Ta060F230528R084.ogg,Ta,Tamil,60,F,2305,23,5,28,R,Reading,84,ogg
Ta060F230529R079.ogg,Ta,Tamil,60,F,2305,23,5,29,R,Reading,79,ogg
Ta060F230530R085.ogg,Ta,Tamil,60,F,2305,23,5,30,R,Reading,85,ogg
Ta060F230531A078.ogg,Ta,Tamil,60,F,2305,23,5,31,A,Answering,78,ogg
Ta060F230532A092.ogg,Ta,Tamil,60,F,2305,23,5,32,A,Answering,92,ogg
Ta060F230533A089.ogg,Ta,Tamil,60,F,2305,23,5,33,A,Answering,89,ogg
Ta060F230534A085.ogg,Ta,Tamil,60,F,2305,23,5,34,A,Answering,85,ogg
Ta060F230535A082.ogg,Ta,Tamil,60,F,2305,23,5,35,A,Answering,82,ogg
Ta060F230536A078.ogg,Ta,Tamil,60,F,2305,23,5,36,A,Answering,78,ogg
Ta060F230537A094.ogg,Ta,Tamil,60,F,2305,23,5,37,A,Answering,94,ogg
Ta060F230538A088.ogg,Ta,Tamil,60,F,2305,23,5,38,A,Answering,88,ogg
Ta060F230539A088.ogg,Ta,Tamil,60,F,2305,23,5,39,A,Answering,88,ogg
Ta060F230540R087.ogg,Ta,Tamil,60,F,2305,23,5,40,R,Reading,87,ogg
Ta060F230541R084.ogg,Ta,Tamil,60,F,2305,23,5,41,R,Reading,84,ogg
Ta060F230542R080.ogg,Ta,Tamil,60,F,2305,23,5,42,R,Reading,80,ogg
Ta060F230543A083.ogg,Ta,Tamil,60,F,2305,23,5,43,A,Answering,83,ogg
Ta060F230544A079.ogg,Ta,Tamil,60,F,2305,23,5,44,A,Answering,79,ogg
Ta060F230545A084.ogg,Ta,Tamil,60,F,2305,23,5,45,A,Answering,84,ogg
Ta060F230546V081.ogg,Ta,Tamil,60,F,2305,23,5,46,V,AfterVideo,81,ogg
Ta060F230547V073.ogg,Ta,Tamil,60,F,2305,23,5,47,V,AfterVideo,73,ogg
Ta060F230548V076.ogg,Ta,Tamil,60,F,2305,23,5,48,V,AfterVideo,76,ogg
Ta060F230552V080.ogg,Ta,Tamil,60,F,2305,23,5,52,V,AfterVideo,80,ogg
Ta060F230553V081.ogg,Ta,Tamil,60,F,2305,23,5,53,V,AfterVideo,81,ogg
Ta060F230554V080.ogg,Ta,Tamil,60,F,2305,23,5,54,V,AfterVideo,80,ogg
Ta060F230555V088.ogg,Ta,Tamil,60,F,2305,23,5,55,V,AfterVideo,88,ogg
Ta060F230556V076.ogg,Ta,Tamil,60,F,2305,23,5,56,V,AfterVideo,76,ogg
Ta060F230557V077.ogg,Ta,Tamil,60,F,2305,23,5,57,V,AfterVideo,77,ogg
Ta060F230558V083.ogg,Ta,Tamil,60,F,2305,23,5,58,V,AfterVideo,83,ogg
Ta060F230559V077.ogg,Ta,Tamil,60,F,2305,23,5,59,V,AfterVideo,77,ogg
Ta060F230560V076.ogg,Ta,Tamil,60,F,2305,23,5,60,V,AfterVideo,76,ogg
Ta060F230561V084.ogg,Ta,Tamil,60,F,2305,23,5,61,V,AfterVideo,84,ogg
Ta060F230562V075.ogg,Ta,Tamil,60,F,2305,23,5,62,V,AfterVideo,75,ogg
Ta060F230563V076.ogg,Ta,Tamil,60,F,2305,23,5,63,V,AfterVideo,76,ogg
Ta060F230564V085.ogg,Ta,Tamil,60,F,2305,23,5,64,V,AfterVideo,85,ogg
Ta060F230565V078.ogg,Ta,Tamil,60,F,2305,23,5,65,V,AfterVideo,78,ogg
Ta060F230566V071.ogg,Ta,Tamil,60,F,2305,23,5,66,V,AfterVideo,71,ogg
Ta060F230567V073.ogg,Ta,Tamil,60,F,2305,23,5,67,V,AfterVideo,73,ogg
Ta061F200201A105.ogg,Ta,Tamil,61,F,2002,20,2,1,A,Answering,105,ogg
Ta061F200202A098.ogg,Ta,Tamil,61,F,2002,20,2,2,A,Answering,98,ogg
Ta061F200203A100.ogg,Ta,Tamil,61,F,2002,20,2,3,A,Answering,100,ogg
Ta061F200204A106.ogg,Ta,Tamil,61,F,2002,20,2,4,A,Answering,106,ogg
Ta061F200205A097.ogg,Ta,Tamil,61,F,2002,20,2,5,A,Answering,97,ogg
Ta061F200206A089.ogg,Ta,Tamil,61,F,2002,20,2,6,A,Answering,89,ogg
Ta061F200207A089.ogg,Ta,Tamil,61,F,2002,20,2,7,A,Answering,89,ogg
Ta061F200208A089.ogg,Ta,Tamil,61,F,2002,20,2,8,A,Answering,89,ogg
Ta061F200209A094.ogg,Ta,Tamil,61,F,2002,20,2,9,A,Answering,94,ogg
Ta061F200210A092.ogg,Ta,Tamil,61,F,2002,20,2,10,A,Answering,92,ogg
Ta061F200211A085.ogg,Ta,Tamil,61,F,2002,20,2,11,A,Answering,85,ogg
Ta061F200212A091.ogg,Ta,Tamil,61,F,2002,20,2,12,A,Answering,91,ogg
Ta061F200213A096.ogg,Ta,Tamil,61,F,2002,20,2,13,A,Answering,96,ogg
Ta061F200214A096.ogg,Ta,Tamil,61,F,2002,20,2,14,A,Answering,96,ogg
Ta061F200215A099.ogg,Ta,Tamil,61,F,2002,20,2,15,A,Answering,99,ogg
Ta061F200216A096.ogg,Ta,Tamil,61,F,2002,20,2,16,A,Answering,96,ogg
Ta061F200217R108.ogg,Ta,Tamil,61,F,2002,20,2,17,R,Reading,108,ogg
Ta061F200218R100.ogg,Ta,Tamil,61,F,2002,20,2,18,R,Reading,100,ogg
Ta061F200219R097.ogg,Ta,Tamil,61,F,2002,20,2,19,R,Reading,97,ogg
Ta061F200220R095.ogg,Ta,Tamil,61,F,2002,20,2,20,R,Reading,95,ogg
Ta061F200221R099.ogg,Ta,Tamil,61,F,2002,20,2,21,R,Reading,99,ogg
Ta061F200222R097.ogg,Ta,Tamil,61,F,2002,20,2,22,R,Reading,97,ogg
Ta061F200223R099.ogg,Ta,Tamil,61,F,2002,20,2,23,R,Reading,99,ogg
Ta061F200224R086.ogg,Ta,Tamil,61,F,2002,20,2,24,R,Reading,86,ogg
Ta061F200225R101.ogg,Ta,Tamil,61,F,2002,20,2,25,R,Reading,101,ogg
Ta061F200226R101.ogg,Ta,Tamil,61,F,2002,20,2,26,R,Reading,101,ogg
Ta061F200227R093.ogg,Ta,Tamil,61,F,2002,20,2,27,R,Reading,93,ogg
Ta061F200228R095.ogg,Ta,Tamil,61,F,2002,20,2,28,R,Reading,95,ogg
Ta061F200229R100.ogg,Ta,Tamil,61,F,2002,20,2,29,R,Reading,100,ogg
Ta061F200230R100.ogg,Ta,Tamil,61,F,2002,20,2,30,R,Reading,100,ogg
Ta061F200231A099.ogg,Ta,Tamil,61,F,2002,20,2,31,A,Answering,99,ogg
Ta061F200232A107.ogg,Ta,Tamil,61,F,2002,20,2,32,A,Answering,107,ogg
Ta061F200233A102.ogg,Ta,Tamil,61,F,2002,20,2,33,A,Answering,102,ogg
Ta061F200234A097.ogg,Ta,Tamil,61,F,2002,20,2,34,A,Answering,97,ogg
Ta061F200235A096.ogg,Ta,Tamil,61,F,2002,20,2,35,A,Answering,96,ogg
Ta061F200236A098.ogg,Ta,Tamil,61,F,2002,20,2,36,A,Answering,98,ogg
Ta061F200237A084.ogg,Ta,Tamil,61,F,2002,20,2,37,A,Answering,84,ogg
Ta061F200238V090.ogg,Ta,Tamil,61,F,2002,20,2,38,V,AfterVideo,90,ogg
Ta061F200239V099.ogg,Ta,Tamil,61,F,2002,20,2,39,V,AfterVideo,99,ogg
Ta061F200240R114.ogg,Ta,Tamil,61,F,2002,20,2,40,R,Reading,114,ogg
Ta061F200241R112.ogg,Ta,Tamil,61,F,2002,20,2,41,R,Reading,112,ogg
Ta061F200242R105.ogg,Ta,Tamil,61,F,2002,20,2,42,R,Reading,105,ogg
Ta061F200243R107.ogg,Ta,Tamil,61,F,2002,20,2,43,R,Reading,107,ogg
Ta061F200244A102.ogg,Ta,Tamil,61,F,2002,20,2,44,A,Answering,102,ogg
Ta061F200245A104.ogg,Ta,Tamil,61,F,2002,20,2,45,A,Answering,104,ogg
Ta061F200246V104.ogg,Ta,Tamil,61,F,2002,20,2,46,V,AfterVideo,104,ogg
Ta061F200247V103.ogg,Ta,Tamil,61,F,2002,20,2,47,V,AfterVideo,103,ogg
Ta061F200248V104.ogg,Ta,Tamil,61,F,2002,20,2,48,V,AfterVideo,104,ogg
Ta061F200252V101.ogg,Ta,Tamil,61,F,2002,20,2,52,V,AfterVideo,101,ogg
Ta061F200253V106.ogg,Ta,Tamil,61,F,2002,20,2,53,V,AfterVideo,106,ogg
Ta061F200254V101.ogg,Ta,Tamil,61,F,2002,20,2,54,V,AfterVideo,101,ogg
Ta061F200255V106.ogg,Ta,Tamil,61,F,2002,20,2,55,V,AfterVideo,106,ogg
Ta061F200256V107.ogg,Ta,Tamil,61,F,2002,20,2,56,V,AfterVideo,107,ogg
Ta061F200257V110.ogg,Ta,Tamil,61,F,2002,20,2,57,V,AfterVideo,110,ogg
Ta061F200258V098.ogg,Ta,Tamil,61,F,2002,20,2,58,V,AfterVideo,98,ogg
Ta061F200259V105.ogg,Ta,Tamil,61,F,2002,20,2,59,V,AfterVideo,105,ogg
Ta061F200260V104.ogg,Ta,Tamil,61,F,2002,20,2,60,V,AfterVideo,104,ogg
Ta061F200261V113.ogg,Ta,Tamil,61,F,2002,20,2,61,V,AfterVideo,113,ogg
Ta061F200262V110.ogg,Ta,Tamil,61,F,2002,20,2,62,V,AfterVideo,110,ogg
Ta061F200263V095.ogg,Ta,Tamil,61,F,2002,20,2,63,V,AfterVideo,95,ogg
Ta061F200264V098.ogg,Ta,Tamil,61,F,2002,20,2,64,V,AfterVideo,98,ogg
Ta061F200265V098.ogg,Ta,Tamil,61,F,2002,20,2,65,V,AfterVideo,98,ogg
Ta061F200266V096.ogg,Ta,Tamil,61,F,2002,20,2,66,V,AfterVideo,96,ogg
Ta061F200267V097.ogg,Ta,Tamil,61,F,2002,20,2,67,V,AfterVideo,97,ogg
Ta062M200201A087.ogg,Ta,Tamil,62,M,2002,20,2,1,A,Answering,87,ogg
Ta062M200202A071.ogg,Ta,Tamil,62,M,2002,20,2,2,A,Answering,71,ogg
Ta062M200203A078.ogg,Ta,Tamil,62,M,2002,20,2,3,A,Answering,78,ogg
Ta062M200204A078.ogg,Ta,Tamil,62,M,2002,20,2,4,A,Answering,78,ogg
Ta062M200205A076.ogg,Ta,Tamil,62,M,2002,20,2,5,A,Answering,76,ogg
Ta062M200206A079.ogg,Ta,Tamil,62,M,2002,20,2,6,A,Answering,79,ogg
Ta062M200207A079.ogg,Ta,Tamil,62,M,2002,20,2,7,A,Answering,79,ogg
Ta062M200208A079.ogg,Ta,Tamil,62,M,2002,20,2,8,A,Answering,79,ogg
Ta062M200209A083.ogg,Ta,Tamil,62,M,2002,20,2,9,A,Answering,83,ogg
Ta062M200210A073.ogg,Ta,Tamil,62,M,2002,20,2,10,A,Answering,73,ogg
Ta062M200211A075.ogg,Ta,Tamil,62,M,2002,20,2,11,A,Answering,75,ogg
Ta062M200212A087.ogg,Ta,Tamil,62,M,2002,20,2,12,A,Answering,87,ogg
Ta062M200213A076.ogg,Ta,Tamil,62,M,2002,20,2,13,A,Answering,76,ogg
Ta062M200214A081.ogg,Ta,Tamil,62,M,2002,20,2,14,A,Answering,81,ogg
Ta062M200215A074.ogg,Ta,Tamil,62,M,2002,20,2,15,A,Answering,74,ogg
Ta062M200216A078.ogg,Ta,Tamil,62,M,2002,20,2,16,A,Answering,78,ogg
Ta062M200217R080.ogg,Ta,Tamil,62,M,2002,20,2,17,R,Reading,80,ogg
Ta062M200218R082.ogg,Ta,Tamil,62,M,2002,20,2,18,R,Reading,82,ogg
Ta062M200219R081.ogg,Ta,Tamil,62,M,2002,20,2,19,R,Reading,81,ogg
Ta062M200220R076.ogg,Ta,Tamil,62,M,2002,20,2,20,R,Reading,76,ogg
Ta062M200221R079.ogg,Ta,Tamil,62,M,2002,20,2,21,R,Reading,79,ogg
Ta062M200222R088.ogg,Ta,Tamil,62,M,2002,20,2,22,R,Reading,88,ogg
Ta062M200223R084.ogg,Ta,Tamil,62,M,2002,20,2,23,R,Reading,84,ogg
Ta062M200224R084.ogg,Ta,Tamil,62,M,2002,20,2,24,R,Reading,84,ogg
Ta062M200226R079.ogg,Ta,Tamil,62,M,2002,20,2,26,R,Reading,79,ogg
Ta062M200227R079.ogg,Ta,Tamil,62,M,2002,20,2,27,R,Reading,79,ogg
Ta062M200228R078.ogg,Ta,Tamil,62,M,2002,20,2,28,R,Reading,78,ogg
Ta062M200229R079.ogg,Ta,Tamil,62,M,2002,20,2,29,R,Reading,79,ogg
Ta062M200230R073.ogg,Ta,Tamil,62,M,2002,20,2,30,R,Reading,73,ogg
Ta062M200231A086.ogg,Ta,Tamil,62,M,2002,20,2,31,A,Answering,86,ogg
Ta062M200232A075.ogg,Ta,Tamil,62,M,2002,20,2,32,A,Answering,75,ogg
Ta062M200233A070.ogg,Ta,Tamil,62,M,2002,20,2,33,A,Answering,70,ogg
Ta062M200234A073.ogg,Ta,Tamil,62,M,2002,20,2,34,A,Answering,73,ogg
Ta062M200235A079.ogg,Ta,Tamil,62,M,2002,20,2,35,A,Answering,79,ogg
Ta062M200236A074.ogg,Ta,Tamil,62,M,2002,20,2,36,A,Answering,74,ogg
Ta062M200237A123.ogg,Ta,Tamil,62,M,2002,20,2,37,A,Answering,123,ogg
Ta062M200238A116.ogg,Ta,Tamil,62,M,2002,20,2,38,A,Answering,116,ogg
Ta062M200239A101.ogg,Ta,Tamil,62,M,2002,20,2,39,A,Answering,101,ogg
Ta062M200240R102.ogg,Ta,Tamil,62,M,2002,20,2,40,R,Reading,102,ogg
Ta062M200241R098.ogg,Ta,Tamil,62,M,2002,20,2,41,R,Reading,98,ogg
Ta062M200242R093.ogg,Ta,Tamil,62,M,2002,20,2,42,R,Reading,93,ogg
Ta062M200243A095.ogg,Ta,Tamil,62,M,2002,20,2,43,A,Answering,95,ogg
Ta062M200244A091.ogg,Ta,Tamil,62,M,2002,20,2,44,A,Answering,91,ogg
Ta062M200245A071.ogg,Ta,Tamil,62,M,2002,20,2,45,A,Answering,71,ogg
Ta062M200246V093.ogg,Ta,Tamil,62,M,2002,20,2,46,V,AfterVideo,93,ogg
Ta062M200247V082.ogg,Ta,Tamil,62,M,2002,20,2,47,V,AfterVideo,82,ogg
Ta062M200248V079.ogg,Ta,Tamil,62,M,2002,20,2,48,V,AfterVideo,79,ogg
Ta062M200249V094.ogg,Ta,Tamil,62,M,2002,20,2,49,V,AfterVideo,94,ogg
Ta062M200250V080.ogg,Ta,Tamil,62,M,2002,20,2,50,V,AfterVideo,80,ogg
Ta062M200251V078.ogg,Ta,Tamil,62,M,2002,20,2,51,V,AfterVideo,78,ogg
Ta062M200252V092.ogg,Ta,Tamil,62,M,2002,20,2,52,V,AfterVideo,92,ogg
Ta062M200253V085.ogg,Ta,Tamil,62,M,2002,20,2,53,V,AfterVideo,85,ogg
Ta062M200254V083.ogg,Ta,Tamil,62,M,2002,20,2,54,V,AfterVideo,83,ogg
Ta062M200255V084.ogg,Ta,Tamil,62,M,2002,20,2,55,V,AfterVideo,84,ogg
Ta062M200256V080.ogg,Ta,Tamil,62,M,2002,20,2,56,V,AfterVideo,80,ogg
Ta062M200257V080.ogg,Ta,Tamil,62,M,2002,20,2,57,V,AfterVideo,80,ogg
Ta062M200258V084.ogg,Ta,Tamil,62,M,2002,20,2,58,V,AfterVideo,84,ogg
Ta062M200259V099.ogg,Ta,Tamil,62,M,2002,20,2,59,V,AfterVideo,99,ogg
Ta062M200260V080.ogg,Ta,Tamil,62,M,2002,20,2,60,V,AfterVideo,80,ogg
Ta062M200261V087.ogg,Ta,Tamil,62,M,2002,20,2,61,V,AfterVideo,87,ogg
Ta062M200262V088.ogg,Ta,Tamil,62,M,2002,20,2,62,V,AfterVideo,88,ogg
Ta062M200263V077.ogg,Ta,Tamil,62,M,2002,20,2,63,V,AfterVideo,77,ogg
Ta062M200264V077.ogg,Ta,Tamil,62,M,2002,20,2,64,V,AfterVideo,77,ogg
Ta062M200265V080.ogg,Ta,Tamil,62,M,2002,20,2,65,V,AfterVideo,80,ogg
Ta062M200266V084.ogg,Ta,Tamil,62,M,2002,20,2,66,V,AfterVideo,84,ogg
Ta062M200267V077.ogg,Ta,Tamil,62,M,2002,20,2,67,V,AfterVideo,77,ogg
Ta063M200101A082.ogg,Ta,Tamil,63,M,2001,20,1,1,A,Answering,82,ogg
Ta063M200102A076.ogg,Ta,Tamil,63,M,2001,20,1,2,A,Answering,76,ogg
Ta063M200103A074.ogg,Ta,Tamil,63,M,2001,20,1,3,A,Answering,74,ogg
Ta063M200104A079.ogg,Ta,Tamil,63,M,2001,20,1,4,A,Answering,79,ogg
Ta063M200105A080.ogg,Ta,Tamil,63,M,2001,20,1,5,A,Answering,80,ogg
Ta063M200106A093.ogg,Ta,Tamil,63,M,2001,20,1,6,A,Answering,93,ogg
Ta063M200107A081.ogg,Ta,Tamil,63,M,2001,20,1,7,A,Answering,81,ogg
Ta063M200108A092.ogg,Ta,Tamil,63,M,2001,20,1,8,A,Answering,92,ogg
Ta063M200109A080.ogg,Ta,Tamil,63,M,2001,20,1,9,A,Answering,80,ogg
Ta063M200110A080.ogg,Ta,Tamil,63,M,2001,20,1,10,A,Answering,80,ogg
Ta063M200111A076.ogg,Ta,Tamil,63,M,2001,20,1,11,A,Answering,76,ogg
Ta063M200112A082.ogg,Ta,Tamil,63,M,2001,20,1,12,A,Answering,82,ogg
Ta063M200113A079.ogg,Ta,Tamil,63,M,2001,20,1,13,A,Answering,79,ogg
Ta063M200114A075.ogg,Ta,Tamil,63,M,2001,20,1,14,A,Answering,75,ogg
Ta063M200115A077.ogg,Ta,Tamil,63,M,2001,20,1,15,A,Answering,77,ogg
Ta063M200116A073.ogg,Ta,Tamil,63,M,2001,20,1,16,A,Answering,73,ogg
Ta063M200117R092.ogg,Ta,Tamil,63,M,2001,20,1,17,R,Reading,92,ogg
Ta063M200118R082.ogg,Ta,Tamil,63,M,2001,20,1,18,R,Reading,82,ogg
Ta063M200119R087.ogg,Ta,Tamil,63,M,2001,20,1,19,R,Reading,87,ogg
Ta063M200120R084.ogg,Ta,Tamil,63,M,2001,20,1,20,R,Reading,84,ogg
Ta063M200121R081.ogg,Ta,Tamil,63,M,2001,20,1,21,R,Reading,81,ogg
Ta063M200122R081.ogg,Ta,Tamil,63,M,2001,20,1,22,R,Reading,81,ogg
Ta063M200123R082.ogg,Ta,Tamil,63,M,2001,20,1,23,R,Reading,82,ogg
Ta063M200124R090.ogg,Ta,Tamil,63,M,2001,20,1,24,R,Reading,90,ogg
Ta063M200125R087.ogg,Ta,Tamil,63,M,2001,20,1,25,R,Reading,87,ogg
Ta063M200126R080.ogg,Ta,Tamil,63,M,2001,20,1,26,R,Reading,80,ogg
Ta063M200127R087.ogg,Ta,Tamil,63,M,2001,20,1,27,R,Reading,87,ogg
Ta063M200128R085.ogg,Ta,Tamil,63,M,2001,20,1,28,R,Reading,85,ogg
Ta063M200129R079.ogg,Ta,Tamil,63,M,2001,20,1,29,R,Reading,79,ogg
Ta063M200130R077.ogg,Ta,Tamil,63,M,2001,20,1,30,R,Reading,77,ogg
Ta063M200131A093.ogg,Ta,Tamil,63,M,2001,20,1,31,A,Answering,93,ogg
Ta063M200132A082.ogg,Ta,Tamil,63,M,2001,20,1,32,A,Answering,82,ogg
Ta063M200133A082.ogg,Ta,Tamil,63,M,2001,20,1,33,A,Answering,82,ogg
Ta063M200134A087.ogg,Ta,Tamil,63,M,2001,20,1,34,A,Answering,87,ogg
Ta063M200135A084.ogg,Ta,Tamil,63,M,2001,20,1,35,A,Answering,84,ogg
Ta063M200136A081.ogg,Ta,Tamil,63,M,2001,20,1,36,A,Answering,81,ogg
Ta063M200137A129.ogg,Ta,Tamil,63,M,2001,20,1,37,A,Answering,129,ogg
Ta063M200138A122.ogg,Ta,Tamil,63,M,2001,20,1,38,A,Answering,122,ogg
Ta063M200139A117.ogg,Ta,Tamil,63,M,2001,20,1,39,A,Answering,117,ogg
Ta063M200140R119.ogg,Ta,Tamil,63,M,2001,20,1,40,R,Reading,119,ogg
Ta063M200141R118.ogg,Ta,Tamil,63,M,2001,20,1,41,R,Reading,118,ogg
Ta063M200142R113.ogg,Ta,Tamil,63,M,2001,20,1,42,R,Reading,113,ogg
Ta063M200143A116.ogg,Ta,Tamil,63,M,2001,20,1,43,A,Answering,116,ogg
Ta063M200144A111.ogg,Ta,Tamil,63,M,2001,20,1,44,A,Answering,111,ogg
Ta063M200145A105.ogg,Ta,Tamil,63,M,2001,20,1,45,A,Answering,105,ogg
Ta063M200146V101.ogg,Ta,Tamil,63,M,2001,20,1,46,V,AfterVideo,101,ogg
Ta063M200147V101.ogg,Ta,Tamil,63,M,2001,20,1,47,V,AfterVideo,101,ogg
Ta063M200148V098.ogg,Ta,Tamil,63,M,2001,20,1,48,V,AfterVideo,98,ogg
Ta063M200149V105.ogg,Ta,Tamil,63,M,2001,20,1,49,V,AfterVideo,105,ogg
Ta063M200150V091.ogg,Ta,Tamil,63,M,2001,20,1,50,V,AfterVideo,91,ogg
Ta063M200151V080.ogg,Ta,Tamil,63,M,2001,20,1,51,V,AfterVideo,80,ogg
Ta063M200152V093.ogg,Ta,Tamil,63,M,2001,20,1,52,V,AfterVideo,93,ogg
Ta063M200153V092.ogg,Ta,Tamil,63,M,2001,20,1,53,V,AfterVideo,92,ogg
Ta063M200154V091.ogg,Ta,Tamil,63,M,2001,20,1,54,V,AfterVideo,91,ogg
Ta063M200155V093.ogg,Ta,Tamil,63,M,2001,20,1,55,V,AfterVideo,93,ogg
Ta063M200156V090.ogg,Ta,Tamil,63,M,2001,20,1,56,V,AfterVideo,90,ogg
Ta063M200157V085.ogg,Ta,Tamil,63,M,2001,20,1,57,V,AfterVideo,85,ogg
Ta063M200158V099.ogg,Ta,Tamil,63,M,2001,20,1,58,V,AfterVideo,99,ogg
Ta063M200159V087.ogg,Ta,Tamil,63,M,2001,20,1,59,V,AfterVideo,87,ogg
Ta063M200160V089.ogg,Ta,Tamil,63,M,2001,20,1,60,V,AfterVideo,89,ogg
Ta063M200161V099.ogg,Ta,Tamil,63,M,2001,20,1,61,V,AfterVideo,99,ogg
Ta063M200162V087.ogg,Ta,Tamil,63,M,2001,20,1,62,V,AfterVideo,87,ogg
Ta063M200163V079.ogg,Ta,Tamil,63,M,2001,20,1,63,V,AfterVideo,79,ogg
Ta063M200164V080.ogg,Ta,Tamil,63,M,2001,20,1,64,V,AfterVideo,80,ogg
Ta063M200165V088.ogg,Ta,Tamil,63,M,2001,20,1,65,V,AfterVideo,88,ogg
Ta063M200166V081.ogg,Ta,Tamil,63,M,2001,20,1,66,V,AfterVideo,81,ogg
Ta063M200167V084.ogg,Ta,Tamil,63,M,2001,20,1,67,V,AfterVideo,84,ogg
Ta064M190201A081.ogg,Ta,Tamil,64,M,1902,19,2,1,A,Answering,81,ogg
Ta064M190202A087.ogg,Ta,Tamil,64,M,1902,19,2,2,A,Answering,87,ogg
Ta064M190203A081.ogg,Ta,Tamil,64,M,1902,19,2,3,A,Answering,81,ogg
Ta064M190204A077.ogg,Ta,Tamil,64,M,1902,19,2,4,A,Answering,77,ogg
Ta064M190205A074.ogg,Ta,Tamil,64,M,1902,19,2,5,A,Answering,74,ogg
Ta064M190206A085.ogg,Ta,Tamil,64,M,1902,19,2,6,A,Answering,85,ogg
Ta064M190207A079.ogg,Ta,Tamil,64,M,1902,19,2,7,A,Answering,79,ogg
Ta064M190208A076.ogg,Ta,Tamil,64,M,1902,19,2,8,A,Answering,76,ogg
Ta064M190209A074.ogg,Ta,Tamil,64,M,1902,19,2,9,A,Answering,74,ogg
Ta064M190210A076.ogg,Ta,Tamil,64,M,1902,19,2,10,A,Answering,76,ogg
Ta064M190211A075.ogg,Ta,Tamil,64,M,1902,19,2,11,A,Answering,75,ogg
Ta064M190212A078.ogg,Ta,Tamil,64,M,1902,19,2,12,A,Answering,78,ogg
Ta064M190213A077.ogg,Ta,Tamil,64,M,1902,19,2,13,A,Answering,77,ogg
Ta064M190214A075.ogg,Ta,Tamil,64,M,1902,19,2,14,A,Answering,75,ogg
Ta064M190215A075.ogg,Ta,Tamil,64,M,1902,19,2,15,A,Answering,75,ogg
Ta064M190216A077.ogg,Ta,Tamil,64,M,1902,19,2,16,A,Answering,77,ogg
Ta064M190217R071.ogg,Ta,Tamil,64,M,1902,19,2,17,R,Reading,71,ogg
Ta064M190218R070.ogg,Ta,Tamil,64,M,1902,19,2,18,R,Reading,70,ogg
Ta064M190219R069.ogg,Ta,Tamil,64,M,1902,19,2,19,R,Reading,69,ogg
Ta064M190220R076.ogg,Ta,Tamil,64,M,1902,19,2,20,R,Reading,76,ogg
Ta064M190221R081.ogg,Ta,Tamil,64,M,1902,19,2,21,R,Reading,81,ogg
Ta064M190223R081.ogg,Ta,Tamil,64,M,1902,19,2,23,R,Reading,81,ogg
Ta064M190224R076.ogg,Ta,Tamil,64,M,1902,19,2,24,R,Reading,76,ogg
Ta064M190225R084.ogg,Ta,Tamil,64,M,1902,19,2,25,R,Reading,84,ogg
Ta064M190226R084.ogg,Ta,Tamil,64,M,1902,19,2,26,R,Reading,84,ogg
Ta064M190227R078.ogg,Ta,Tamil,64,M,1902,19,2,27,R,Reading,78,ogg
Ta064M190228R082.ogg,Ta,Tamil,64,M,1902,19,2,28,R,Reading,82,ogg
Ta064M190229R079.ogg,Ta,Tamil,64,M,1902,19,2,29,R,Reading,79,ogg
Ta064M190230R081.ogg,Ta,Tamil,64,M,1902,19,2,30,R,Reading,81,ogg
Ta064M190231A088.ogg,Ta,Tamil,64,M,1902,19,2,31,A,Answering,88,ogg
Ta064M190232A081.ogg,Ta,Tamil,64,M,1902,19,2,32,A,Answering,81,ogg
Ta064M190233A072.ogg,Ta,Tamil,64,M,1902,19,2,33,A,Answering,72,ogg
Ta064M190234A085.ogg,Ta,Tamil,64,M,1902,19,2,34,A,Answering,85,ogg
Ta064M190235A075.ogg,Ta,Tamil,64,M,1902,19,2,35,A,Answering,75,ogg
Ta064M190236A073.ogg,Ta,Tamil,64,M,1902,19,2,36,A,Answering,73,ogg
Ta064M190237A131.ogg,Ta,Tamil,64,M,1902,19,2,37,A,Answering,131,ogg
Ta064M190238A119.ogg,Ta,Tamil,64,M,1902,19,2,38,A,Answering,119,ogg
Ta064M190239A110.ogg,Ta,Tamil,64,M,1902,19,2,39,A,Answering,110,ogg
Ta064M190240R102.ogg,Ta,Tamil,64,M,1902,19,2,40,R,Reading,102,ogg
Ta064M190241R092.ogg,Ta,Tamil,64,M,1902,19,2,41,R,Reading,92,ogg
Ta064M190242R089.ogg,Ta,Tamil,64,M,1902,19,2,42,R,Reading,89,ogg
